time, comID, thrID, parID, clusID
1770852.0,vsvfs4,j4nh16,vsv4bw,3
1771866.0,vstyue,j4nh16,None,3
1772675.0,vstxb0,j4nh16,vstq1s,3
1772765.0,vstu2n,j4nh16,vstnjw,3
1772955.0,vstfoe,j4nh16,vstq1s,3
1773485.0,vst39f,j4nh16,None,3
1773970.0,vs4yrg,j4nh16,vs4m7e,3
1774059.0,vs4riy,j4nh16,vsticb,3
1774126.0,vs4h1n,j4nh16,None,3
1774211.0,vs470c,j4nh16,vsyowc,3
1774392.0,vs4nkf,j4nh16,vs4v95,3
1774463.0,vs4bke,j4nh16,vs4tn0,3
1774549.0,vs4fdd,j4nh16,vs4y93,3
1774684.0,vs4pab,j4nh16,vs47wc,3
1774748.0,vs4ips,j4nh16,None,3
1774984.0,vsqabv,j4nh16,vs43we,3
1775555.0,vsqt0d,j4nh16,None,3
1775851.0,vsq9lg,j4nh16,vsq6mi,3
1775882.0,vsqjd9,j4nh16,vsq4q1,3
1775947.0,vsqpga,j4nh16,vsqhgf,3
1776031.0,vsqkt8,j4nh16,vsqnls,3
1776441.0,vsnerj,j4nh16,None,3
1776731.0,vsnrbu,j4nh16,vsq3q8,3
1776971.0,vsnvd3,j4nh16,None,3
1776975.0,vsnvh7,j4nh16,vstwy0,3
1777082.0,vsn4te,j4nh16,None,3
1777217.0,vsnbxp,j4nh16,None,3
1777510.0,vsnslk,j4nh16,vsnaof,3
1779457.0,vsxpbb,j4nh16,None,3
1779472.0,vsxpfp,j4nh16,vsnvh7,3
1780301.0,vsb5wd,j4nh16,None,3
1781370.0,vsb4mc,jn8qkk,None,3
1782039.0,vsbp0n,j4nh16,vsbx63,3
1782309.0,vsu8gl,j4nh16,None,3
1782796.0,vsur4s,j4nh16,vsqo7a,3
1783292.0,vsuuj4,j4nh16,None,3
1783564.0,vsuifm,j4nh16,vsufcr,3
1783756.0,vsu0gn,j4nh16,None,3
1784748.0,vs147f,jn8qkk,None,3
1784974.0,vs1xs1,j4nh16,vs1rb4,3
1785984.0,vsf21q,j4nh16,vsubbf,3
1787284.0,vsfk29,jn8qkk,None,3
1787948.0,vs9gmw,j4nh16,vsvocm,3
1788290.0,vs96xd,j4nh16,None,3
1788424.0,vs9lq7,jn8qkk,vsftgm,3
1788985.0,vs9nbg,j4nh16,None,3
1789070.0,vs9bi0,j4nh16,vs9ncr,3
1789132.0,vs91oz,jn8qkk,None,3
1789333.0,vs9oen,j4nh16,vs91yi,3
1789383.0,vs9ous,j4nh16,vs9oen,3
1792137.0,vsjiby,j4nh16,vsjpj3,3
1794992.0,vsok1b,j4nh16,vsofrb,3
1795131.0,vso37c,jn8qkk,vsos7x,3
1795668.0,vspgq0,jn8qkk,vsp2bd,3
1796384.0,vspxlz,jn8qkk,vsfc2q,3
1798102.0,vsigik,jn8qkk,vspsa1,3
1800408.0,vska6v,j4nh16,vsiwre,3
1800798.0,vskddq,jn8qkk,vskgpg,3
1803825.0,vss11h,jn8qkk,vssn9n,3
1804313.0,vssp44,jn8qkk,vss951,3
1807347.0,vs3b8b,jn8qkk,vs34ju,3
1810361.0,vswz4k,jn8qkk,vso2sl,3
1818219.0,v32yrq,jn8qkk,vs0vxr,3
1840582.0,v35o1k,j4nh16,None,3
1848586.0,v3eu64,j4nh16,v3eqbx,3
1861744.0,v3ru6m,j4nh16,v3elhi,3
1862601.0,v3r0hd,j4nh16,v3ywfn,3
1863455.0,v3lrd7,j16qz7,None,3
1863576.0,v3ll3b,j16qz7,None,3
1866323.0,v3htxr,jnn5sp,v360wz,3
1870481.0,v37vjk,jn8qkk,v3rdaw,3
1872096.0,v3vd4o,j16qz7,None,3
1873364.0,v3v9st,jn8qkk,vsngxm,3
1877549.0,v34lbn,j16qz7,v34cb8,3
1881007.0,v3qfuh,j16qz7,v3zgtd,3
1923906.0,v3op73,j1w0g0,None,3
1954672.0,vw25zi,j16qz7,v3ushr,3
1966004.0,vwcnu6,jn8qkk,None,3
2117544.0,v0gx8i,junl9f,vw9lu5,3
3055347.0,tdv1cj,ow3727,tmvl54,3
3687767.0,t78arq,p74f2f,None,3
490686.0,vnc0gb,9qk08q,vqjebt,3
554219.0,vnfgag,9xm02v,vn1v83,3
660580.0,vxjr9z,9x0ahs,vxfw4v,3
1769266.0,vs70wb,j4nh16,vszyjo,30
1777498.0,vsns26,j4nh16,None,30
1781242.0,vsbvzd,j4nh16,vsxuxe,30
1782792.0,vsurv7,j4nh16,vsbigz,30
1863138.0,v3lepv,j16qz7,None,30
1992346.0,vwy8fw,j16qz7,vwyao9,30
3678594.0,tz3w51,pvyxzi,None,30
3679197.0,tzwe3q,pvyxzi,None,30
3810623.0,t7pkhu,p4fuwy,t7pvoq,30
3830668.0,t735xk,p4fuwy,None,30
3839440.0,t70hch,p4fuwy,t79dla,30
3844099.0,tv2njp,p4fuwy,t735xk,30
1091219.0,vfs71e,9p71co,vfkhf1,31
1364731.0,vpg53b,ja22d2,vokl6e,31
1747253.0,vs6833,j4nh16,None,31
1770389.0,vsv7kw,j492dm,None,31
1791318.0,vsjqe3,jnb7g4,None,31
1870733.0,v371ql,jn8qkk,vspim4,31
1977721.0,vwezkt,jnb7g4,None,31
2205992.0,t26rrq,o5h8sn,t2y1yn,31
2917933.0,teb1kz,otpw9g,tgs6iq,31
2926921.0,tefph6,o3hzcf,tet8h5,31
3433842.0,tlm13f,p5ioz7,None,31
3433907.0,tlmfoc,p5ioz7,t69mbz,31
3434063.0,tlmjoj,p5ioz7,t69eid,31
3840838.0,t70fee,p4fuwy,t7wea2,31
3845653.0,tvaarl,p4fuwy,None,31
3866287.0,tvmhqr,p4fuwy,tvmedy,31
469171.0,vq94b2,9qk08q,vq9a4n,31
470004.0,vqjebt,9qk08q,vq1rle,31
470218.0,vqjlkl,9qk08q,vq94b2,31
476105.0,vqkq2i,9qk08q,vq9n76,31
484349.0,vna2m1,9nyzvi,vn2snn,31
728721.0,vbegs1,9u1hdy,vx0bm6,31
730715.0,vbeudo,9u1hdy,vbg2i7,31
739888.0,vbdw1q,9u1hdy,vb5gua,31
1332297.0,voi3ex,jafoxp,vopk60,32
1773280.0,vsti16,j4nh16,None,32
1774693.0,vs4pyx,j4nh16,None,32
1785348.0,vs1jqw,jn8qkk,vsumnj,32
1863451.0,v3lreb,j16qz7,None,32
1868842.0,v3znt7,j16qz7,v3zrcc,32
1876018.0,v3tjoo,j16qz7,v3zc1c,32
2210720.0,t2h74s,junl9f,t2ecsp,32
2909760.0,teqynj,o3hzcf,tevwie,32
3074268.0,tdpxrr,pamkts,None,32
3088896.0,ty51qz,pamkts,td3uwb,32
3149739.0,tyo332,pamkts,ty51qz,32
3634461.0,tzbeym,p74f2f,None,32
3634478.0,tzbeh8,p74f2f,None,32
485705.0,vnasg9,9qk08q,vq0oub,32
54915.0,vvy1i4,96lc2d,None,32
56158.0,vv6ezj,96lc2d,None,32
635133.0,vx7ivv,9x0ahs,None,32
720061.0,vb5tlu,9u1hdy,vx03qd,32
720999.0,vb5bic,9u1hdy,vbaa3b,32
1771221.0,vsv0b2,j4nh16,None,33
1773526.0,vstwln,j4nh16,vsts7c,33
1777364.0,vsnj4t,j4nh16,None,33
1777916.0,vsxyhq,j4nh16,vsrho6,33
1780051.0,vsba5o,j4nh16,vsxwyg,33
1788115.0,vs9mfo,j4nh16,vs9eze,33
1792829.0,vsocss,j4nh16,vso24x,33
1797245.0,vspkvb,jn8qkk,vsp7zy,33
2208656.0,t2lg92,o5h8sn,t26exr,33
2421562.0,t8yil6,r3qyi8,vvfz8f,33
2460512.0,t8nfi0,otpw9g,t8nujd,33
2466474.0,t8b0ie,otpw9g,None,33
2479203.0,t8o8ln,otpw9g,t8jfut,33
2481637.0,t8p22b,otpw9g,t8okuv,33
2482518.0,t8prfb,otpw9g,None,33
2488928.0,t835vw,otpw9g,t83821,33
2597988.0,tcb617,otpw9g,t8biau,33
2791365.0,tglhrx,o9bw5y,tgmgc0,33
2796249.0,tgh480,opafad,t5o45c,33
2822592.0,tgfg4k,o9bw5y,t5q0xd,33
3846858.0,tvahrf,p4fuwy,t79dla,33
3855305.0,tv526t,p4fuwy,None,33
3872890.0,tvyevt,p4fuwy,tvd71u,33
487126.0,vn84kj,9qk08q,vn8dqx,33
771045.0,vbvfpz,9uee55,None,33
1168247.0,vj7gee,93iqrp,vjhq4d,34
1329870.0,voi6k8,j2evd9,vov8ma,34
1757104.0,vslaa1,jtjln2,None,34
1757626.0,vslg47,j4nh16,None,34
1764242.0,vsz5yh,j4nh16,None,34
1766817.0,vs7avc,j4nh16,None,34
1772356.0,vstvkw,j4nh16,vstapr,34
1787565.0,vsf05u,jn8qkk,None,34
1791807.0,vsj95r,j4nh16,vsub6i,34
1791891.0,vsjjyl,j4nh16,vsfs6x,34
1798543.0,vsi6yj,j4nh16,vsienh,34
1803086.0,vsstcd,jn8qkk,vskswx,34
1854004.0,v3dz3z,j4nh16,None,34
1883330.0,v3n46t,j16qz7,v34kbo,34
1916649.0,v3j1k2,j16qz7,v341o8,34
2189244.0,v00qy3,jv9pvv,None,34
2378831.0,tainda,o6q83j,taiyen,34
2387311.0,taw5ty,o6q83j,ta3o9l,34
2390333.0,ta0z5k,o6q83j,tawyyu,34
2453783.0,t84dif,o6q83j,None,34
2629784.0,tcjtfi,fiprdf,tcds4v,34
2930461.0,teog99,o3hzcf,tejxet,34
3058499.0,td4268,pamkts,None,34
3425017.0,tl58ag,pamkts,tdvqxn,34
3514601.0,thaop0,pljtsy,None,34
3667151.0,tzptnt,p74f2f,None,34
3777520.0,t7uryg,p458jk,None,34
3792957.0,t793u4,p458jk,t717wi,34
3795580.0,t7j705,p458jk,t7jl6x,34
3798031.0,t7jsvn,p458jk,t7xu8a,34
3822125.0,t7kb7v,p4fuwy,t79dla,34
3837728.0,t7wpwh,p4fuwy,None,34
3840727.0,t701ef,p458jk,t70t9r,34
3843287.0,tv2l0i,p4fuwy,t73l1g,34
3921838.0,tvq0my,p458jk,tvdpne,34
415224.0,vqd6sq,9tbz04,vq5ihg,34
583642.0,vx8llw,9xm02v,None,34
641787.0,vxn6wc,9x0ahs,vx44sb,34
645085.0,vxxzq4,9x0ahs,None,34
656244.0,vxffgb,9u8p9n,vxfebr,34
658008.0,vx9hgc,9uee55,vx1w2f,34
694060.0,vb29rx,9u1hdy,vx0krg,34
697810.0,vbals2,9u1hdy,vb2tnu,34
719145.0,vb5lot,9u1hdy,vbals2,34
726255.0,vbguo1,9u1hdy,vb5sch,34
730701.0,vbeu51,9u1hdy,vbectu,34
731927.0,vbm2be,9u1hdy,vbea01,34
732289.0,vbmcux,9u8p9n,None,34
733396.0,vbmlol,9u1hdy,vbmr2d,34
733521.0,vbmhpk,9u1hdy,vbmmg1,34
734186.0,vbmqza,9u1hdy,vberol,34
734319.0,vbmn48,9u1hdy,vbm7ez,34
736254.0,vbdao0,9u1hdy,vb8zg1,34
744819.0,vb6dr9,9u1hdy,vbmjvv,34
106897.0,vvbj2h,9rltpr,None,35
1594712.0,vioolv,jrza39,vix9te,35
1762552.0,vshtor,j4nh16,vshgk4,35
1763901.0,vsz2gc,j4nh16,vsru23,35
1765855.0,vsz1q0,j4nh16,None,35
1768490.0,vs710k,j4nh16,None,35
1768558.0,vs7fss,j4nh16,vs7bs5,35
1771780.0,vstdli,j4nh16,vstehr,35
1772247.0,vst7e0,j4nh16,vstrxf,35
1773855.0,vs4emr,j4nh16,vs45ep,35
1774429.0,vs4xw5,j4nh16,None,35
1774468.0,vs4b07,j4nh16,vs472e,35
1775186.0,vsqmrv,j4nh16,None,35
1775876.0,vsqjcr,j4nh16,None,35
1775971.0,vsqpjx,j4nh16,None,35
1776001.0,vsqibp,j4nh16,vsq932,35
1782065.0,vsbiqo,j4nh16,None,35
1784854.0,vs1nar,j4nh16,None,35
1785351.0,vs1jxo,jn8qkk,None,35
1786773.0,vsf46j,j4nh16,vsxpfp,35
1791933.0,vsjjpq,j4nh16,vsf9gj,35
1793257.0,vsoyld,j4nh16,vsodpj,35
1793424.0,vsorzb,jn8qkk,None,35
1797189.0,vspiiz,j4nh16,vsppdy,35
1801696.0,vskotq,jn8qkk,vs1vh8,35
1856949.0,v3y4l9,j4nh16,v35qnp,35
1867499.0,v3hw0d,j16qz7,None,35
1868422.0,v3zhaa,j16qz7,v3hox4,35
1875016.0,v3tzer,jn8qkk,None,35
1882450.0,v3nmw0,j16qz7,v34izs,35
1894899.0,v3uf2a,j16qz7,v3v7ps,35
1941856.0,v3sn2u,j16qz7,v3hw0d,35
2465469.0,t8bx9c,jv9pvv,vwl1t4,35
2468804.0,t8u0ye,otpw9g,t8ukk8,35
2810428.0,tgq6vc,opafad,tg79wt,35
2906530.0,tetypj,o3hzcf,te713p,35
3061365.0,tdqv1p,pamkts,td4l8t,35
3768253.0,t7nj5p,p458jk,t7nbjw,35
3770924.0,t7x4rk,p458jk,t7x8c3,35
3796637.0,t7jumw,p458jk,None,35
3813025.0,t7idtn,p4fuwy,t7pij2,35
3831098.0,t73yhw,p4fuwy,t7idtn,35
383982.0,v4oyr8,9tmwkt,v4ocdk,35
3848499.0,tvaseb,p4fuwy,tvaer2,35
3872563.0,tvy5ay,p458jk,t7nj7v,35
551829.0,vn1v83,9xm02v,vn1aob,35
557539.0,vn9qod,9xm02v,vnfk54,35
652090.0,vx12c4,9x0ahs,vxun3o,35
657001.0,vxf0xf,9uee55,vx105q,35
698824.0,vba4xa,9u1hdy,vb29rx,35
721325.0,vb51qc,9u1hdy,vb5r8c,35
728402.0,vbectu,9u1hdy,None,35
732962.0,vbmymk,9u1hdy,vbmdrk,35
733181.0,vbmr2d,9u1hdy,None,35
733535.0,vbmhwr,9u1hdy,vbexzu,35
743883.0,vbywin,9u1hdy,vbcam8,35
754515.0,vbhr2l,9uee55,None,35
793102.0,vbqitr,9u8p9n,None,35
1099279.0,v98wwt,9p2s26,vfya04,36
123787.0,vvfygm,96pwoh,None,36
134408.0,vvj9tn,967q60,None,36
1675666.0,vkqis4,jzj0uo,vklqvo,36
1681565.0,vkb20b,jzj0uo,None,36
1710424.0,vk0jqm,jzj0uo,vkq4rj,36
1711119.0,vs25rm,jzj0uo,vkqndz,36
1746079.0,vsykot,j4nh16,None,36
1746836.0,vs6244,j4nh16,vsyio4,36
1747227.0,vs68ol,j4nh16,None,36
1749704.0,vs6432,j4nh16,None,36
1750258.0,vs6bry,j4nh16,vs6rhe,36
1751887.0,vs63gb,j4nh16,None,36
1752418.0,vsr24w,j4nh16,None,36
1752440.0,vsr21y,j4nh16,vs634w,36
1752594.0,vsrab4,j4nh16,vsraa4,36
1754417.0,vsrvb0,j4nh16,None,36
1755317.0,vsru57,j40jce,None,36
1755912.0,vsrjvr,j4nh16,vsrfj9,36
1756385.0,vsrkyd,j4nh16,None,36
1756589.0,vsrsic,j4nh16,vsrkyd,36
1756852.0,vsrwso,j4nh16,vsrkyd,36
1756864.0,vsr02c,j4nh16,None,36
1757896.0,vslmim,j4nh16,None,36
1758397.0,vsllg4,j4nh16,None,36
1758518.0,vslhdh,j4nh16,vslyzb,36
1759177.0,vsl4st,j4nh16,None,36
1759263.0,vslqj2,j4nh16,None,36
1759677.0,vslutn,j4nh16,None,36
1759773.0,vsl1ha,j4nh16,vslxx4,36
1759998.0,vsl9qx,j4nh16,None,36
1760948.0,vsl0wl,j4nh16,vslsbr,36
1760991.0,vsh2zy,j4nh16,vslx10,36
1761443.0,vshgd1,j4nh16,None,36
1761847.0,vshynv,j4nh16,None,36
1762013.0,vshrlo,j4nh16,None,36
1762053.0,vshrpp,j4nh16,None,36
1762197.0,vshhtv,j4nh16,vshrse,36
1762486.0,vshtas,j4nh16,None,36
1762894.0,vsh1h0,j4nh16,vshuh3,36
1763485.0,vshkyd,j4nh16,None,36
1763636.0,vshswd,j4nh16,vshiag,36
1763766.0,vshwtg,j4nh16,vshg5e,36
1763811.0,vsh0af,j4nh16,None,36
1763886.0,vsh0wx,j4nh16,vshpsy,36
1764089.0,vsz8zb,j4nh16,None,36
1764134.0,vsz83h,j4nh16,vsh7gc,36
1764189.0,vszcbe,j4nh16,None,36
1764371.0,vszgk7,j4nh16,None,36
1764481.0,vszmd5,j4nh16,None,36
1764698.0,vszywu,j4nh16,vszmjp,36
1764849.0,vszris,j4nh16,None,36
1764920.0,vszl9h,j4nh16,vshjpt,36
1765374.0,vsz4tg,j4nh16,None,36
1765494.0,vszq0i,j4nh16,None,36
1765590.0,vszxdd,j4nh16,None,36
1765701.0,vszbbb,j4nh16,None,36
1765758.0,vszul7,j4nh16,vsztvk,36
1765843.0,vsz1z4,j4nh16,vshjpt,36
1766069.0,vszjlv,j4nh16,vszhmx,36
1766140.0,vszoyt,j4nh16,None,36
1766149.0,vszoz5,j4nh16,vszfdm,36
1766289.0,vszim5,j4nh16,vszo9p,36
1766617.0,vszw9x,j4nh16,vszbjs,36
1766662.0,vsz0rp,j4nh16,None,36
1766666.0,vsz0hp,j4nh16,vszwok,36
1766685.0,vsz0bs,j4nh16,None,36
1767041.0,vs75v6,j4nh16,vszscu,36
1767155.0,vs7e21,j4nh16,vsh71n,36
1767288.0,vs7ms3,j4nh16,None,36
1767492.0,vs76uo,j4nh16,None,36
1767508.0,vs76ko,j4nh16,None,36
1767527.0,vs7rgv,j4nh16,vszv50,36
1767638.0,vs7lfw,j4nh16,None,36
1767920.0,vs7v4w,j4nh16,None,36
1767964.0,vs7tgk,j4nh16,None,36
1768046.0,vs746d,j4nh16,vsypx2,36
1768094.0,vs740m,j4nh16,vsrnby,36
1768103.0,vs7qck,j4nh16,vsz0rl,36
1768124.0,vs7q73,j4nh16,None,36
1768504.0,vs7fex,j4nh16,None,36
1768672.0,vs7jv0,j4nh16,None,36
1768862.0,vs7img,j4nh16,vs7j14,36
1769043.0,vs7s90,j4nh16,None,36
1769256.0,vs70pt,j4nh16,vs7jdn,36
1769259.0,vs70kc,j4nh16,vs7oe6,36
1769345.0,vsvaci,j4nh16,vs7o5a,36
1769502.0,vsvcrw,j4nh16,None,36
1769543.0,vsvc31,j4nh16,vsz1z4,36
1769748.0,vsveod,j4nh16,vs7f29,36
1769767.0,vsvma3,j4nh16,None,36
1769821.0,vsvmpr,j4nh16,None,36
1770026.0,vsv61y,j4nh16,vsvyut,36
1770046.0,vsv63c,j40jce,vsrvdf,36
1770090.0,vsvrnq,j4nh16,None,36
1770253.0,vsvh33,j4nh16,None,36
1770475.0,vsvt5e,j4nh16,None,36
1770801.0,vsv1xl,j4nh16,vsvqm7,36
1770932.0,vsvj5z,j4nh16,vsvnf9,36
1770970.0,vsvocm,j4nh16,None,36
1770972.0,vsvogg,j4nh16,vsv1xl,36
1771025.0,vsvpfk,j4nh16,vsvfs4,36
1771053.0,vsvix5,j4nh16,None,36
1771168.0,vsvwag,j4nh16,None,36
1771170.0,vsvwcs,j4nh16,None,36
1771634.0,vstee2,j4nh16,vstai9,36
1771718.0,vstmv3,j4nh16,None,36
1771980.0,vstr6r,j4nh16,None,36
1772090.0,vstlw7,j4nh16,vst6hm,36
1772125.0,vsthvr,j4nh16,None,36
1772182.0,vstzy7,j4nh16,vstr8m,36
1772280.0,vst710,jzj0uo,None,36
1772291.0,vst7if,j4nh16,vstyfh,36
1772392.0,vsttvr,j4nh16,vst722,36
1772422.0,vsttsw,j4nh16,None,36
1772465.0,vst44b,j4nh16,vstlw7,36
1772735.0,vstbnq,j4nh16,vs6x7h,36
1772788.0,vstulc,j4nh16,None,36
1772849.0,vst1mo,j4nh16,vstn5z,36
1773080.0,vstjux,j4nh16,None,36
1773200.0,vstpz3,j4nh16,vstu2n,36
1773253.0,vstidt,j4nh16,vsr860,36
1773344.0,vstkbj,j4nh16,vstlke,36
1773451.0,vst3eo,j4nh16,vsyowc,36
1773522.0,vstwy0,j4nh16,vsvve6,36
1773526.0,vstwl4,j4nh16,vstp28,36
1773717.0,vs4875,j4nh16,None,36
1773748.0,vs4crq,j4nh16,None,36
1773781.0,vs45dt,j4nh16,None,36
1773787.0,vs45h1,j4nh16,vst00l,36
1773976.0,vs4yt0,j4nh16,vs4e20,36
1774019.0,vs46f6,j4nh16,None,36
1774058.0,vs4ro9,j4nh16,vsv4ky,36
1774073.0,vs4lek,j4nh16,vsticb,36
1774297.0,vs44yg,j4nh16,vs42dc,36
1774321.0,vs44w8,j4nh16,vs4tmr,36
1774327.0,vs4qcw,j4nh16,None,36
1774367.0,vs4neu,j4nh16,None,36
1774410.0,vs4xh2,j4nh16,vs4v53,36
1774423.0,vs4xjh,j4nh16,None,36
1774590.0,vs49ly,j4nh16,vs4neu,36
1774604.0,vs499x,j4nh16,vs4nkf,36
1774783.0,vs4kje,j4nh16,None,36
1774843.0,vs434c,j4nh16,None,36
1774849.0,vs431g,j4nh16,vs4onf,36
1775069.0,vsq5cw,j4nh16,vs431g,36
1775108.0,vsqget,j4nh16,vsqcrr,36
1775390.0,vsqhgf,j4nh16,vsqgss,36
1775544.0,vsqt1h,j4nh16,vsv9l6,36
1775573.0,vsq449,j492dm,vstodg,36
1775717.0,vsqb43,j4nh16,None,36
1775921.0,vsqozr,j4nh16,None,36
1776063.0,vsqszz,j4nh16,None,36
1776378.0,vsn5qc,j4nh16,None,36
1776455.0,vsneuj,j4nh16,None,36
1776524.0,vsnmpe,jn8qkk,None,36
1776560.0,vsndhz,jzj0uo,None,36
1776575.0,vsndbj,j4nh16,None,36
1776613.0,vsnyya,j4nh16,vs7a5j,36
1776623.0,vsny7x,j4nh16,None,36
1776740.0,vsnro4,j4nh16,None,36
1776938.0,vsn7uw,j4nh16,None,36
1777000.0,vsnt5r,j4nh16,None,36
1777023.0,vsntvz,j4nh16,None,36
1777055.0,vsnt0l,j4nh16,None,36
1777128.0,vsnqp9,j4nh16,None,36
1777177.0,vsnxlg,j4nh16,None,36
1777263.0,vsn15v,j4nh16,None,36
1777541.0,vsn3h2,j4nh16,None,36
1777624.0,vsx2ew,j4nh16,vs6ef1,36
1777765.0,vsx5ix,j4nh16,vsnxz9,36
1777841.0,vsxmla,j4nh16,None,36
1777999.0,vsx6ns,j4nh16,vsxmla,36
1778054.0,vsxrmz,j4nh16,vsx2f1,36
1778273.0,vsxh7c,j4nh16,vsxrmz,36
1778536.0,vsx4aq,j4nh16,None,36
1778733.0,vsxb8d,j4nh16,None,36
1779729.0,vsxsi8,j4nh16,None,36
1780157.0,vsb8ud,j4nh16,None,36
1781552.0,vsbnid,j4nh16,None,36
1781839.0,vsb9gl,j4nh16,None,36
1781883.0,vsbj8s,j4nh16,vsbbh8,36
1782205.0,vsbw3b,jn8qkk,vsby1b,36
1782440.0,vsuggx,j4nh16,None,36
1783367.0,vsufxs,jn8qkk,None,36
1783515.0,vsupt5,j4nh16,vsuuj4,36
1783623.0,vsusad,jn8qkk,vsuiyq,36
1783817.0,vs12xs,j4nh16,vsuj1e,36
1783843.0,vs1a65,jn8qkk,vsby1b,36
1783931.0,vs1crh,jn8qkk,vsusbr,36
1783943.0,vs1cxo,j4nh16,vsu3fy,36
1784013.0,vs1gd7,jn8qkk,None,36
1784106.0,vs1mtb,j4nh16,None,36
1784381.0,vs1lou,jn8qkk,vs1r7f,36
1784441.0,vs1h1h,j4nh16,vsugep,36
1784492.0,vs1zt2,j4nh16,None,36
1784763.0,vs141i,jn8qkk,vs1lou,36
1784844.0,vs1qkh,jn8qkk,None,36
1785168.0,vs11pz,j4nh16,vstp28,36
1785420.0,vs1ont,j4nh16,None,36
1785809.0,vs102a,jn8qkk,vs1z9n,36
1785867.0,vs10ux,jn8qkk,None,36
1786190.0,vsf8xf,jzj0uo,None,36
1786297.0,vsfcpx,j4nh16,vs1e2y,36
1786738.0,vsfteq,j4nh16,None,36
1786780.0,vsf44k,j4nh16,vsfteq,36
1787809.0,vs9cem,j4nh16,None,36
1788609.0,vs97ra,j4nh16,None,36
1788737.0,vs9t59,j4nh16,None,36
1788864.0,vs94sx,jn8qkk,None,36
1789015.0,vs9x5g,j4nh16,None,36
1789024.0,vs9xlw,j4nh16,vs9tct,36
1789115.0,vs91yi,j4nh16,vs9xsz,36
1789249.0,vs9j6a,j4nh16,None,36
1789285.0,vs9j1i,j4nh16,vsnfsd,36
1789349.0,vs9oly,j4nh16,vs9bi0,36
1789486.0,vs9p1w,j4nh16,vs9ous,36
1789725.0,vs9sud,jn8qkk,None,36
1790235.0,vsjcuo,j4nh16,vs1tt5,36
1790829.0,vsjlcc,jn8qkk,vsjdsl,36
1791178.0,vsjtgr,j4nh16,None,36
1791271.0,vsj44v,j4nh16,vsjmm5,36
1791319.0,vsjqmp,jn8qkk,None,36
1791508.0,vsjx3q,jn8qkk,vsbqmb,36
1791649.0,vsju3f,j4nh16,vsjn26,36
1791858.0,vsj9o2,j4nh16,None,36
1792767.0,vsoc5n,j4nh16,None,36
1793411.0,vsory5,j4nh16,None,36
1793683.0,vsozve,jn8qkk,None,36
1794177.0,vson6g,jn8qkk,vso4ez,36
1794561.0,vso1sy,j4nh16,None,36
1795344.0,vsp28e,jn8qkk,vso37c,36
1795393.0,vsp2bd,jn8qkk,None,36
1795533.0,vsp86t,j4nh16,vso09m,36
1795692.0,vspe62,jn8qkk,None,36
1795887.0,vsplc6,j4nh16,vsp8an,36
1796182.0,vsp4wm,jn8qkk,None,36
1796505.0,vspbu4,j4nh16,vsrho6,36
1797071.0,vsppby,jn8qkk,None,36
1798136.0,vsiemt,j4nh16,None,36
1799078.0,vsi79t,j4nh16,None,36
1799897.0,vsik71,j4nh16,vsib6c,36
1799988.0,vsi3az,jnb7g4,None,36
1800229.0,vsi0tm,j4nh16,vsiuse,36
1800988.0,vsklk1,jn8qkk,None,36
1801363.0,vskbp9,j4nh16,None,36
1802981.0,vsszjx,jn8qkk,vss6tt,36
1804649.0,vsss97,jn8qkk,vssicf,36
1806658.0,vs3798,jn8qkk,vssf87,36
1807077.0,vs3qq6,jn8qkk,vsngxm,36
1812588.0,vs022j,jn8qkk,None,36
1813911.0,vs0laf,j4nh16,None,36
1814316.0,vs0740,j4nh16,None,36
1814446.0,vs0vxr,jn8qkk,None,36
1815189.0,vs0brp,j4nh16,vsi0tm,36
1836000.0,v3c0qv,jbpaky,None,36
1839875.0,v35uwx,jn8qkk,None,36
1840278.0,v35913,j4nh16,None,36
1840451.0,v35jif,j4nh16,vsxo1k,36
1845822.0,v3gsbk,jbpaky,None,36
1846326.0,v3eag6,j4nh16,None,36
1847954.0,v3evpg,j4nh16,None,36
1851485.0,v3mqyj,j4nh16,None,36
1852892.0,v3d20e,jn8qkk,vsojkx,36
1853092.0,v3dc7b,junl9f,None,36
1854938.0,v3djc2,j4nh16,vsyowc,36
1854978.0,v3djb8,j4nh16,vs444a,36
1855662.0,v3yalx,j4nh16,None,36
1855779.0,v3y8k1,jn8qkk,vsotff,36
1858360.0,v36ef6,junl9f,v3dc7b,36
1859075.0,v36bl7,j4nh16,None,36
1863284.0,v3ldph,j16qz7,None,36
1863328.0,v3lyvn,junl9f,None,36
1863671.0,v3lzy6,j16qz7,None,36
1863789.0,v3l7sa,j16qz7,None,36
1863823.0,v3lvh6,junl9f,v3dc7b,36
1864027.0,v3lqmb,jn8qkk,v3rxfc,36
1864464.0,v3lf7u,jn8qkk,v3rz2a,36
1864868.0,v3lk73,j16qz7,None,36
1865079.0,v3lw1c,j16qz7,v3leoq,36
1865567.0,v3hg0w,j16qz7,None,36
1867024.0,v3hj01,j16qz7,None,36
1867950.0,v3zgjh,ju3yn4,v3rm7h,36
1869324.0,v3zo6d,j16qz7,None,36
1869616.0,v3z3g4,junl9f,None,36
1870717.0,v3712k,junl9f,v3h977,36
1874535.0,v3tmng,junl9f,v3z3g4,36
1875411.0,v3tquc,junl9f,v3tmng,36
1877283.0,v34dw8,jzj0uo,vkqis4,36
1878420.0,v341o8,j16qz7,None,36
